CRN,Course Name,Instructor,Subject,Course Number,Question,Review
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,"The online course is well structured and organized, however long sessions are difficult to sit through. "
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,"I think the course was very informative, learned so much in such a short amount of time. The instructor is very knowledgable, although the pace for me was very fast and with many back to back projects"
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,Very nice professor with a very good motivational skills to spsrk ignite in the field of computer vision. 
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,"Organized, well-planned syllabus and timely - not much was changed from the original plan. Very approachable even if it was online "
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,I really loved it 
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,"Maxwell was very energetic and also not too formal during his sessions which made it very easy to ask questions online. Overall online environment is hard because not everybody will turn on cameras, but"
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,The course helped me grow more than i thought i could. I had nothing valuable learning experiences associated to this course. 
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,Was a good online environment 
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,"The course was highly educational, enabling me to translate my theoretical understanding into practical applications in computer vision. While it presented challenges, I found it engaging and enjoyable "
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,The online environment did not diminish any aspects of the class. The professor always encouraged questions and interaction. 
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,Very interactive and well designed course structure 
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,The online course environment was pretty good. There are no suggestions from my side. 
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,"Overall this was fine; professor had a strange policy of not releasing a recording of a lecture if less than half the class showed up, so I don't think many students were there to learn at the spot live but was"
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,Please comment on your experience of the online course environment in the open-ended text box.,The course structure and content is really great. I would love to have it offline as I prefer offline classes but the online version is worth the knowledge you gain. 
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,"I think that I could have carved out more time, or tried to do more prep before the class started, or try to finish other deadlines for classes later. While it was a very interesting class I had a hard time keeping"
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,Went through research paper concurrently to understand the concept better
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,Read the materials more
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,Attend the classes on time
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,"Starting assignments early is a great way, but also hard because the lectures don't cover everything until a couple days after assignment is assigned."
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,started the final project earlier
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,Spend ore time on the coding assignments
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,read the OpenCV Documentation
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,Maybe should have read some basics of OpenCV before starting this.
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,By engaging in more time to learn more about the topics
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,"While I tried my best, I could not always give my maximum in this course. The course is really great, but at the same time quite intensive. I fell I should have perfected large-scale C programming before"
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,review other online materials on openCV/pytorch
40208,Pattern Recogn Comput Vision (Spring 2024),"Maxwell, Bruce",CS,5330,What I could have done to make this course better for myself.,Attend lectures on time and stay up to date every week.
39594,Recitation for CS 5001 (Spring 2024),"Bagley, Keith",CS,5003,What were the strengths of this course and/or this instructor?,The instructor taught really well.
39594,Recitation for CS 5001 (Spring 2024),"Bagley, Keith",CS,5003,What were the strengths of this course and/or this instructor?,"The lab is taught by one of the TA, GG. She shows how to code while explaining how to do it step by step."
